#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	PGA926_profile	PGA871_profile	PGA851_profile	PGA793_profile	PGA750_profile	PGA618_profile	PGA591_profile	PGA532_profile	PGA491_profile	PGA479_profile	PGA350_profile	PGA314_profile	PGA306_profile	PGA284_profile	PGA269_profile	PGA186_profile	PGA127_profile	FH2055_profile	FH2054_profile	FH2053_profile	FH2051_profile	FH2050_profile	FH2049_profile	FH2048_profile	FH2047_profile	FH2046_profile	FH2045_profile	FH2044_profile	FH2043_profile	FH2042_profile	FH2041_profile	FH2040_profile	FH2039_profile	FH2038_profile	FH2037_profile	FH2036_profile	FH2035_profile	FH2034_profile	FH2033_profile	FH2032_profile	FH2031_profile	FH2030_profile	FH2029_profile	FH2028_profile	FH2027_profile	FH2026_profile	FH2025_profile	FH2024_profile	FH2023_profile	FH2022_profile	FH2021_profile	FH2020_profile	FH2019_profile	FH2018_profile	FH2017_profile	FH2016_profile	FH2013_profile	FH2006_profile	FH2004_profile	FH2003_profile	FH2002_profile	FH2001_profile	FH1035_profile	FH1032_profile	FH1031_profile	FH1029_profile	FH1028_profile	FH1007_profile	FH1005_profile	FH1004_profile
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0	0	0	0	0.032869999999999996	0	0	0	0	0	0	0	0.1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0	0	0	0	0.032869999999999996	0	0	0	0	0	0	0	0.1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	2|508458|649775|649776|649777	0	0	0	0	0.032869999999999996	0	0	0	0	0	0	0	0.1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium	2|508458|649775|649776|649777|1434006	0	0	0	0	0	0	0	0	0	0	0	0	0.1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_fastidiosum	2|508458|649775|649776|649777|1434006|651822	0	0	0	0	0	0	0	0	0	0	0	0	0.1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Jonquetella	2|508458|649775|649776|649777|428711	0	0	0	0	0.032869999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Jonquetella|s__Jonquetella_anthropi	2|508458|649775|649776|649777|428711|428712	0	0	0	0	0.032869999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Tenericutes	2|544448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016300000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Tenericutes|c__Mollicutes	2|544448|31969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016300000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	2|544448|31969|2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016300000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	2|544448|31969|2085|2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016300000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma	2|544448|31969|2085|2092|2093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016300000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_fermentans	2|544448|31969|2085|2092|2093|2115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_hominis	2|544448|31969|2085|2092|2093|2098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016300000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota	2759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205	0	0
k__Eukaryota|p__Basidiomycota	2759|5204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205	0	0
k__Eukaryota|p__Basidiomycota|c__Malasseziomycetes	2759|5204|1538075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205	0	0
k__Eukaryota|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales	2759|5204|1538075|162474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205	0	0
k__Eukaryota|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales|f__Malasseziaceae	2759|5204|1538075|162474|742845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205	0	0
k__Eukaryota|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales|f__Malasseziaceae|g__Malassezia	2759|5204|1538075|162474|742845|55193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205	0	0
k__Eukaryota|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales|f__Malasseziaceae|g__Malassezia|s__Malassezia_restricta	2759|5204|1538075|162474|742845|55193|76775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205	0	0
k__Viruses	10239	99.93391	100.0	77.04203000000001	99.95622	99.61041999999999	84.46098	99.33466999999999	100.0	99.08200000000001	100.0	99.86191	99.24131	90.02745999999999	99.96618000000001	100.0	99.96199	93.11792	99.99319	100.0	99.92464	100.0	100.0	99.97216999999999	100.0	100.0	99.9405	100.0	100.0	100.0	99.94516999999999	100.0	100.0	100.0	99.99714	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.85499	99.99371	100.0	99.70578	99.99543	100.0	97.66148000000001	100.0	99.85595	99.42903000000001	99.9885	100.0	100.0	99.8401	100.0	99.51398	99.96647	99.99791	100.0	100.0	97.87613	100.0	100.0	100.0	100.0	99.83476999999999	99.37619000000001	100.0	99.86775
k__Viruses|p__Viruses_unclassified	10239|	99.93391	100.0	77.04203000000001	99.95622	99.61041999999999	84.46098	99.33466999999999	100.0	99.08200000000001	100.0	99.86191	99.24131	90.02745999999999	99.96618000000001	100.0	99.96199	93.11792	99.99319	100.0	99.92464	100.0	100.0	99.97216999999999	100.0	100.0	99.9405	100.0	100.0	100.0	99.94516999999999	100.0	100.0	100.0	99.99714	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.85499	99.99371	100.0	99.70578	99.99543	100.0	97.66148000000001	100.0	99.85595	99.42903000000001	99.9885	100.0	100.0	99.8401	100.0	99.51398	99.96647	99.99791	100.0	100.0	97.87613	100.0	100.0	100.0	100.0	99.83476999999999	99.37619000000001	100.0	99.86775
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified	10239||	99.93391	100.0	77.04203000000001	99.95622	99.61041999999999	84.46098	99.33466999999999	100.0	99.08200000000001	100.0	99.86191	99.24131	90.02745999999999	99.96618000000001	100.0	99.96199	93.11792	99.99319	100.0	99.92464	100.0	100.0	99.97216999999999	100.0	100.0	99.9405	100.0	100.0	100.0	99.94516999999999	100.0	100.0	100.0	99.99714	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.85499	99.99371	100.0	99.70578	99.99543	100.0	97.66148000000001	100.0	99.85595	99.42903000000001	99.9885	100.0	100.0	99.8401	100.0	99.51398	99.96647	99.99791	100.0	100.0	97.87613	100.0	100.0	100.0	100.0	99.83476999999999	99.37619000000001	100.0	99.86775
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Felixo1virus	10239|||28883|10662|1198140	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051460000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Felixo1virus|s__Salmonella_virus_FelixO1	10239|||28883|10662|1198140|1985310	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051460000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Pakpunavirus	10239|||28883|10662|1921407	0.029560000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Pakpunavirus|s__Pseudomonas_virus_PAKP1	10239|||28883|10662|1921407|1921411	0.029560000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae	10239|||28883|10744	0.12118	0	0	0	0	0	0	0	0	0	0.15514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Phieco32virus	10239|||28883|10744|680277	0.12118	0	0	0	0	0	0	0	0	0	0.09392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Phieco32virus|s__Escherichia_virus_phiEco32	10239|||28883|10744|680277|490103	0.12118	0	0	0	0	0	0	0	0	0	0.09392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified	10239|||28883|10744|	0	0	0	0	0	0	0	0	0	0	0.061220000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Escherichia_phage_KBNP135	10239|||28883|10744||1225804	0	0	0	0	0	0	0	0	0	0	0.061220000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae	10239|||28883|10699	0	0	0	0	0	0	0.02201	0	0	0	0	0.0038299999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0.01031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00372	0.00921	0	0	0	0.52122	0	0	0.33328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06824	0	0	0.01123
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__C2virus	10239|||28883|10699|186532	0	0	0	0	0	0	0.02201	0	0	0	0	0.0038299999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0.01031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06824	0	0	0.01123
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__C2virus|s__Lactococcus_virus_bIL67	10239|||28883|10699|186532|36343	0	0	0	0	0	0	0.02201	0	0	0	0	0.0038299999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0.01031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06824	0	0	0.01123
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Hk97virus	10239|||28883|10699|2169654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Hk97virus|s__Escherichia_virus_HK544	10239|||28883|10699|2169654|2169923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified	10239|||28883|10699|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00921	0	0	0	0.52122	0	0	0.33328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Acinetobacter_phage_Bphi_B1251	10239|||28883|10699||1221835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Lactococcus_phage_P335_sensu_lato	10239|||28883|10699||354260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41816000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Lactococcus_phage_bIL309	10239|||28883|10699||151537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10305999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Staphylococcus_phage_StB20	10239|||28883|10699||1147043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales	10239|||548681	0.028999999999999998	0.53498	3.56143	0	0	0	0.12212999999999999	0.23736	0.06969	0.79315	0	0.02785	0	0	0.00535	0.16272999999999999	0	0.0008900000000000001	0.00022	0.014969999999999999	0	0.06649	0	0.02967	0	0	0	0.35200000000000004	0	0	0	0	0.14155	0.5123	0.08525	0.01728	0	0	0	0	0.00126	0	0.0031100000000000004	0.01831	0	0.07161000000000001	0	0.22846	0	0.08494	0	0.52782	0.01678	0	0.04947	0.00589	0	0.01121	0	0.0385	0	0.18012999999999998	0.00044	0	0.00539	0.29495	0.06452999999999999	0.35026	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae	10239|||548681|548682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01121	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus	10239|||548681|548682|692606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01121	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Alloherpesviridae|g__Cyprinivirus|s__Anguillid_herpesvirus_1	10239|||548681|548682|692606|150286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01121	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae	10239|||548681|10292	0.028999999999999998	0.53498	3.56143	0	0	0	0.12212999999999999	0.23736	0.06969	0.79315	0	0.02785	0	0	0.00535	0.16272999999999999	0	0.0008900000000000001	0.00022	0.014969999999999999	0	0.06649	0	0.02967	0	0	0	0.35200000000000004	0	0	0	0	0.14155	0.5123	0.08525	0.01728	0	0	0	0	0.00126	0	0.0031100000000000004	0.01831	0	0.07161000000000001	0	0.22846	0	0.08494	0	0.52782	0.01678	0	0.04947	0.00589	0	0	0	0.0385	0	0.18012999999999998	0.00044	0	0.00539	0.29495	0.06452999999999999	0.35026	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Cytomegalovirus	10239|||548681|10292|10358	0.028999999999999998	0.53498	3.13837	0	0	0	0	0.23736	0	0.79315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35200000000000004	0	0	0	0	0	0.41488	0	0	0	0	0	0	0	0	0	0.01831	0	0	0	0	0	0	0	0.1901	0.012969999999999999	0	0	0	0	0	0	0.03283	0	0.18012999999999998	0	0	0	0	0	0.21930999999999998	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Cytomegalovirus|s__Human_betaherpesvirus_5	10239|||548681|10292|10358|10359	0.028999999999999998	0.53498	3.13837	0	0	0	0	0.23736	0	0.79315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35200000000000004	0	0	0	0	0	0.41488	0	0	0	0	0	0	0	0	0	0.01831	0	0	0	0	0	0	0	0.1901	0.012969999999999999	0	0	0	0	0	0	0.03283	0	0.18012999999999998	0	0	0	0	0	0.21930999999999998	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Lymphocryptovirus	10239|||548681|10292|10375	0	0	0.42306000000000005	0	0	0	0.12212999999999999	0	0	0	0	0.02785	0	0	0	0.14587	0	0	0	0.014969999999999999	0	0	0	0.02967	0	0	0	0	0	0	0	0	0	0.07131	0	0	0	0	0	0	0.00126	0	0	0	0	0	0	0	0	0	0	0.33771999999999996	0.00381	0	0	0.00589	0	0	0	0	0	0	0.00044	0	0	0.29495	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Lymphocryptovirus|s__Callitrichine_gammaherpesvirus_3	10239|||548681|10292|10375|106331	0	0	0.42306000000000005	0	0	0	0	0	0	0	0	0.02785	0	0	0	0.12794	0	0	0	0.014969999999999999	0	0	0	0.02967	0	0	0	0	0	0	0	0	0	0.07131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19280999999999998	0.00381	0	0	0.00589	0	0	0	0	0	0	0.00044	0	0	0.29495	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Lymphocryptovirus|s__Human_gammaherpesvirus_4	10239|||548681|10292|10375|10376	0	0	0	0	0	0	0.12212999999999999	0	0	0	0	0	0	0	0	0.01793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126	0	0	0	0	0	0	0	0	0	0	0.1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Macavirus	10239|||548681|10292|548687	0	0	0	0	0	0	0	0	0.06969	0	0	0	0	0	0.00535	0.01686	0	0.0008900000000000001	0.00022	0	0	0.06649	0	0	0	0	0	0	0	0	0	0	0.14155	0.02611	0.08525	0.01728	0	0	0	0	0	0	0.0031100000000000004	0	0	0.07161000000000001	0	0.22846	0	0	0	0	0	0	0.04947	0	0	0	0	0.00566	0	0	0	0	0.00539	0	0.06452999999999999	0.13095	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Herpesvirales|f__Herpesviridae|g__Macavirus|s__Alcelaphine_gammaherpesvirus_1	10239|||548681|10292|548687|35252	0	0	0	0	0	0	0	0	0.06969	0	0	0	0	0	0.00535	0.01686	0	0.0008900000000000001	0.00022	0	0	0.06649	0	0	0	0	0	0	0	0	0	0	0.14155	0.02611	0.08525	0.01728	0	0	0	0	0	0	0.0031100000000000004	0	0	0.07161000000000001	0	0.22846	0	0	0	0	0	0	0.04947	0	0	0	0	0.00566	0	0	0	0	0.00539	0	0.06452999999999999	0.13095	0	0
